branch_index,point_index,par,mu,l0,mode_k
0,194,11.002651,0.000946,17.248556,2.250000
0,195,10.832824,0.001047,18.116763,2.250000
0,196,10.662530,0.001142,19.018623,2.250000
0,197,10.491911,0.001231,19.955355,2.250000
0,198,10.321121,0.001315,20.928308,2.250000
0,199,10.150326,0.001393,21.938977,2.250000
0,200,9.979704,0.001465,22.989020,2.250000
0,201,9.809258,0.001533,24.028669,2.250000
0,202,9.639865,0.001591,25.214252,2.250000
0,203,9.471035,0.001644,26.394178,2.250000
0,204,9.303307,0.001691,27.621992,2.250000
0,205,9.136989,0.001731,28.900342,2.250000
0,206,8.972422,0.001764,30.232061,2.250000
0,207,8.809997,0.001789,31.620151,2.250000
0,208,8.648824,0.001811,33.009532,2.250000
0,209,8.493491,0.001819,34.576764,2.250000
0,210,8.340320,0.001821,36.152756,0.250000
0,211,8.189210,0.001820,37.736306,0.250000
0,212,8.047465,0.001803,39.511519,0.250000
0,213,7.906136,0.001785,41.238073,0.250000
0,214,7.777078,0.001751,43.161664,0.250000
0,215,7.648489,0.001717,45.036397,0.250000
0,216,7.535374,0.001666,47.107101,0.250000
0,217,7.422745,0.001615,49.125615,0.250000
0,218,7.328814,0.001549,51.329506,0.250000
0,219,7.235331,0.001483,53.473611,0.250000
0,220,7.163427,0.001403,55.780675,0.250000
0,221,7.091875,0.001326,58.015687,0.250000
0,222,7.044063,0.001236,60.378655,0.250000
0,223,6.996458,0.001149,62.653387,0.250000
0,224,6.973717,0.001053,65.009606,0.250000
0,225,6.951000,0.000962,67.259441,0.250000
0,226,6.953016,0.000865,69.536114,0.250000
0,227,6.960778,0.000772,71.717254,0.250000
0,228,6.974365,0.000682,73.794445,0.250000
0,229,7.010009,0.000592,75.814299,0.250000
0,230,7.050131,0.000508,77.703741,0.250000
0,231,7.099468,0.000429,79.467254,0.250000
0,232,7.157110,0.000355,81.094160,0.250000
0,233,7.222134,0.000288,82.576089,0.250000
0,234,7.293625,0.000228,83.906834,0.250000
0,235,7.368026,0.000174,85.083026,0.250000
0,236,7.452476,0.000127,86.098078,0.250000
0,237,7.538336,0.000088,86.955402,0.250000
0,238,7.625948,0.000056,87.654364,0.250000
0,239,7.719317,0.000031,88.231957,0.250000
0,240,7.813263,0.000014,89.040890,0.250000
0,241,7.908767,0.000003,89.712333,0.250000
0,242,8.005327,-0.000000,90.244951,0.250000
0,243,8.102465,-0.000004,90.637482,0.250000
0,244,8.199734,-0.000015,90.889343,0.250000
0,245,8.296596,-0.000033,90.997126,0.250000
0,246,8.392637,-0.000059,90.961431,0.250000
0,247,8.488085,-0.000092,90.782771,0.250000
0,248,8.580076,-0.000132,90.451016,0.250000
0,249,8.671678,-0.000179,89.976750,0.250000
0,250,8.757295,-0.000233,89.343111,0.250000
0,251,8.840296,-0.000295,88.560102,0.250000
0,252,8.918389,-0.000364,87.621930,0.250000
0,253,8.990548,-0.000440,86.527059,0.250000
0,254,9.055602,-0.000523,85.274517,0.250000
0,255,9.112224,-0.000612,83.864285,0.250000
0,256,9.164114,-0.000708,82.301718,0.250000
0,257,9.194055,-0.000808,80.582707,0.250000
0,258,9.216050,-0.000912,78.717903,0.250000
0,259,9.223137,-0.001018,76.717734,0.250000
0,260,9.222237,-0.001128,74.583937,0.250000
0,261,9.186949,-0.001230,72.390048,0.250000
0,262,9.151008,-0.001335,70.065786,0.250000
0,263,9.078707,-0.001425,67.780404,0.250000
0,264,9.006585,-0.001517,65.379765,0.250000
0,265,8.901767,-0.001587,63.123656,0.250000
0,266,8.791033,-0.001652,60.839117,0.250000
0,267,8.668348,-0.001705,58.614633,0.250000
0,268,8.535797,-0.001746,56.462115,0.250000
0,269,8.395285,-0.001776,54.388084,0.250000
0,270,8.248470,-0.001795,52.394938,0.250000
0,271,8.096746,-0.001804,50.482227,0.250000
0,272,7.941262,-0.001803,48.647700,0.250000
0,273,7.782957,-0.001792,46.888084,0.250000
0,274,7.623567,-0.001777,45.137694,2.000000
0,275,7.460972,-0.001747,43.580054,2.000000
0,276,7.298266,-0.001712,42.022205,2.000000
0,277,7.135074,-0.001671,40.524147,2.000000
0,278,6.971758,-0.001622,39.082489,2.000000
0,279,6.808629,-0.001567,37.694116,2.000000
0,280,6.645956,-0.001506,36.356186,2.000000
0,281,6.483624,-0.001441,35.018172,2.000000
0,282,6.323004,-0.001365,33.822255,2.000000
0,283,6.162489,-0.001289,32.574746,2.000000
0,284,6.004460,-0.001202,31.462047,2.000000
0,285,5.846519,-0.001114,30.296650,2.000000
0,286,5.691736,-0.001016,29.260916,2.000000
0,287,5.537028,-0.000917,28.170734,2.000000
0,288,5.386084,-0.000809,27.206685,2.000000
0,289,5.236225,-0.000698,26.231085,2.000000
0,290,5.087470,-0.000584,25.243251,2.000000
0,291,4.943295,-0.000461,24.378325,2.000000
0,292,4.799172,-0.000337,23.452901,2.000000
0,293,4.660119,-0.000204,22.649074,2.000000
0,294,4.522429,-0.000069,21.828042,2.000000
0,295,4.386142,0.000069,20.988838,2.000000
0,296,4.255566,0.000215,20.269765,2.000000
0,297,4.125019,0.000362,19.483546,2.000000
0,298,4.000540,0.000516,18.816459,2.000000
0,299,3.876078,0.000671,18.079823,2.000000
0,300,3.757976,0.000833,17.461073,2.000000
0,301,3.641475,0.000997,16.817594,2.000000
0,302,3.528265,0.001165,16.195928,2.000000
0,303,3.416749,0.001336,15.548361,2.000000
0,304,3.311971,0.001512,15.014915,2.000000
0,305,3.207176,0.001689,14.406699,2.000000
0,306,3.109203,0.001871,13.909917,0.250000
0,307,3.011204,0.002055,13.337451,0.250000
0,308,2.920055,0.002241,12.873143,0.250000
0,309,2.828871,0.002430,12.332673,0.250000
0,310,2.744513,0.002621,11.896495,0.250000
0,311,2.660114,0.002815,11.384096,0.250000
