,Unnamed: 0,t,dominant_mode,dscore,amplitude,is_polarized_mode,is_polarized_dscore,pattern_group,alpha,L,beta_factor,rho0
8258683,4,2.4242424242424243,0.5,0.4197050807229123,0.6218863928122552,True,True,1,20.0,2.4896551724137934,1.0,0.4
8258716,4,2.4242424242424243,0.5,0.9673501764171806,0.9810707701715036,True,True,1,20.0,2.4896551724137934,1.0,0.4
8258749,4,2.4242424242424243,0.5,0.97135215999837,0.9826059579270882,True,True,1,20.0,2.4896551724137934,1.0,0.4
8258782,4,2.4242424242424243,0.5,0.9637434585473628,0.9804799441011708,True,True,1,20.0,2.4896551724137934,1.0,0.4
8258815,4,2.4242424242424243,0.5,0.6748398463402931,0.7915825170479583,True,True,1,20.0,2.4896551724137934,1.0,0.4
8258848,4,2.4242424242424243,0.5,0.9097380055218628,0.944074863709777,True,True,1,20.0,2.4896551724137934,1.0,0.4
8258881,4,2.4242424242424243,0.5,0.943127695260759,0.9647880082625372,True,True,1,20.0,2.4896551724137934,1.0,0.4
8258914,4,2.4242424242424243,0.5,0.9493009437337364,0.9721054919116422,True,True,1,20.0,2.4896551724137934,1.0,0.4
8258947,4,2.4242424242424243,0.5,0.8325636709124454,0.934548658026772,True,True,1,20.0,2.4896551724137934,1.0,0.4
8258980,4,2.4242424242424243,0.5,0.6532126895134596,0.7121660797214342,True,True,1,20.0,2.4896551724137934,1.0,0.4
8259013,4,2.4242424242424243,0.5,0.8847987947698904,0.9345842731358752,True,True,1,20.0,2.4896551724137934,1.0,0.4
8259046,4,2.4242424242424243,0.5,0.9633230713256627,0.9791755334895774,True,True,1,20.0,2.4896551724137934,1.0,0.4
8259079,4,2.4242424242424243,0.5,0.7871863346148974,0.8848514085102452,True,True,1,20.0,2.4896551724137934,1.0,0.4
8259112,4,2.4242424242424243,0.5,0.9435779645194292,0.969243452663439,True,True,1,20.0,2.4896551724137934,1.0,0.4
8259145,4,2.4242424242424243,0.5,0.9161984567296112,0.9525950941159236,True,True,1,20.0,2.4896551724137934,1.0,0.4
8259178,4,2.4242424242424243,0.5,0.9647247194420911,0.980671390566956,True,True,1,20.0,2.4896551724137934,1.0,0.4
8259211,4,2.4242424242424243,0.5,0.8325572774025025,0.920833356551247,True,True,1,20.0,2.4896551724137934,1.0,0.4
8259244,4,2.4242424242424243,0.5,0.947358020099868,0.9737209839779511,True,True,1,20.0,2.4896551724137934,1.0,0.4
8259277,4,2.4242424242424243,0.5,0.9607270793871724,0.9704167232398814,True,True,1,20.0,2.4896551724137934,1.0,0.4
8259310,4,2.4242424242424243,0.5,0.9670501869708996,0.9815143226999224,True,True,1,20.0,2.4896551724137934,1.0,0.4
8259343,4,2.4242424242424243,0.5,0.9096627863007376,0.9586346260410868,True,True,1,20.0,2.4896551724137934,1.0,0.4
8259376,4,2.4242424242424243,0.5,0.865335624573854,0.9392313191886092,True,True,1,20.0,2.4896551724137934,1.0,0.4
8259409,4,2.4242424242424243,0.5,0.7894349587016996,0.8965499874155933,True,True,1,20.0,2.4896551724137934,1.0,0.4
8259442,4,2.4242424242424243,0.5,0.8866505887825524,0.9037086980987544,True,True,1,20.0,2.4896551724137934,1.0,0.4
8259475,4,2.4242424242424243,0.5,0.8637108518747676,0.939130649396542,True,True,1,20.0,2.4896551724137934,1.0,0.4
8259508,4,2.4242424242424243,0.5,0.908470749514752,0.9465125523771152,True,True,1,20.0,2.4896551724137934,1.0,0.4
8259541,4,2.4242424242424243,0.5,0.5867425144424426,0.7231113484879738,True,True,1,20.0,2.4896551724137934,1.0,0.4
8259574,4,2.4242424242424243,0.5,0.926495869340024,0.9560409877523708,True,True,1,20.0,2.4896551724137934,1.0,0.4
8259607,4,2.4242424242424243,0.5,0.967217918956827,0.981277497450166,True,True,1,20.0,2.4896551724137934,1.0,0.4
8259640,4,2.4242424242424243,0.5,0.9516074803909108,0.9748283735476432,True,True,1,20.0,2.4896551724137934,1.0,0.4
8259673,4,2.4242424242424243,0.5,0.9168940515080936,0.9427284071168788,True,True,1,20.0,2.4896551724137934,1.0,0.4
8259706,4,2.4242424242424243,0.5,0.9208649788668244,0.9617548566890924,True,True,1,20.0,2.4896551724137934,1.0,0.4
8259739,4,2.4242424242424243,0.5,0.9591042057143788,0.9782464653252324,True,True,1,20.0,2.4896551724137934,1.0,0.4
8259772,4,2.4242424242424243,0.5,0.9561888202651012,0.9762778215621182,True,True,1,20.0,2.4896551724137934,1.0,0.4
8259805,4,2.4242424242424243,0.5,0.9577936788517036,0.9779749340972628,True,True,1,20.0,2.4896551724137934,1.0,0.4
8259838,4,2.4242424242424243,0.5,0.7193713308741183,0.7834276889551429,True,True,1,20.0,2.4896551724137934,1.0,0.4
8259871,4,2.4242424242424243,0.5,0.8420638051654832,0.9230448328729663,True,True,1,20.0,2.4896551724137934,1.0,0.4
8259904,4,2.4242424242424243,0.5,0.7623283484969977,0.910392705209799,True,True,1,20.0,2.4896551724137934,1.0,0.4
8259937,4,2.4242424242424243,0.5,0.9283000544681572,0.958426969961604,True,True,1,20.0,2.4896551724137934,1.0,0.4
8259970,4,2.4242424242424243,0.5,0.8980332502353308,0.952592272746496,True,True,1,20.0,2.4896551724137934,1.0,0.4
8260003,4,2.4242424242424243,0.5,0.6982183986092484,0.7516846905241094,True,True,1,20.0,2.4896551724137934,1.0,0.4
8260036,4,2.4242424242424243,0.5,0.9379565191039592,0.9622548182036448,True,True,1,20.0,2.4896551724137934,1.0,0.4
8260069,4,2.4242424242424243,0.5,0.9515256406394108,0.9753448543955844,True,True,1,20.0,2.4896551724137934,1.0,0.4
8260102,4,2.4242424242424243,1.0,0.0919531216511403,0.1982230004533061,False,False,2,20.0,2.4896551724137934,1.0,0.4
8260135,4,2.4242424242424243,0.5,0.9446751309561224,0.9636319076671096,True,True,1,20.0,2.4896551724137934,1.0,0.4
8260168,4,2.4242424242424243,0.5,0.9032478642591732,0.9505734360138692,True,True,1,20.0,2.4896551724137934,1.0,0.4
8260201,4,2.4242424242424243,0.5,0.9695972463245912,0.9824113255992342,True,True,1,20.0,2.4896551724137934,1.0,0.4
8260234,4,2.4242424242424243,0.5,0.863176366547738,0.9323227867996684,True,True,1,20.0,2.4896551724137934,1.0,0.4
8260267,4,2.4242424242424243,0.5,0.729051203911744,0.7549297102946261,True,True,1,20.0,2.4896551724137934,1.0,0.4
8260300,4,2.4242424242424243,0.5,0.8083401706313051,0.899802807600809,True,True,1,20.0,2.4896551724137934,1.0,0.4
8260333,4,2.4242424242424243,0.5,0.8720775107750806,0.9440598666938176,True,True,1,20.0,2.4896551724137934,1.0,0.4
8260366,4,2.4242424242424243,0.5,0.9597294048398785,0.9783991409799648,True,True,1,20.0,2.4896551724137934,1.0,0.4
8260399,4,2.4242424242424243,0.5,0.9321993483635213,0.9659345763688648,True,True,1,20.0,2.4896551724137934,1.0,0.4
8260432,4,2.4242424242424243,0.5,0.8187445728955101,0.8508585384943085,True,True,1,20.0,2.4896551724137934,1.0,0.4
8260465,4,2.4242424242424243,0.5,0.943136759468916,0.9720846154508572,True,True,1,20.0,2.4896551724137934,1.0,0.4
8260498,4,2.4242424242424243,0.5,0.2904265834474649,0.4001039163116422,True,False,1,20.0,2.4896551724137934,1.0,0.4
8260531,4,2.4242424242424243,0.5,0.9457716488745356,0.969761303078215,True,True,1,20.0,2.4896551724137934,1.0,0.4
8260564,4,2.4242424242424243,1.25,0.2281483848037036,0.4848328984219994,False,False,3,20.0,2.4896551724137934,1.0,0.4
8260597,4,2.4242424242424243,0.5,0.9677057259891312,0.9811951371872314,True,True,1,20.0,2.4896551724137934,1.0,0.4
8260630,4,2.4242424242424243,0.5,0.9627224441443474,0.9795901119745996,True,True,1,20.0,2.4896551724137934,1.0,0.4
8260663,4,2.4242424242424243,0.5,0.9513287663705275,0.9760443155133628,True,True,1,20.0,2.4896551724137934,1.0,0.4
8260696,4,2.4242424242424243,0.5,0.5431527008139507,0.6809068605679778,True,True,1,20.0,2.4896551724137934,1.0,0.4
8260729,4,2.4242424242424243,0.5,0.945990879681538,0.9725540914179288,True,True,1,20.0,2.4896551724137934,1.0,0.4
8260762,4,2.4242424242424243,0.5,0.8869426034920368,0.9466033904985736,True,True,1,20.0,2.4896551724137934,1.0,0.4
8260795,4,2.4242424242424243,0.5,0.8775837920648295,0.9401941343186,True,True,1,20.0,2.4896551724137934,1.0,0.4
8260828,4,2.4242424242424243,0.5,0.966681814362652,0.981340806965406,True,True,1,20.0,2.4896551724137934,1.0,0.4
8260861,4,2.4242424242424243,0.5,0.932044777560741,0.9681976915389708,True,True,1,20.0,2.4896551724137934,1.0,0.4
8260894,4,2.4242424242424243,0.5,0.895968012965666,0.9504366033374542,True,True,1,20.0,2.4896551724137934,1.0,0.4
8260927,4,2.4242424242424243,0.5,0.9672108311689466,0.981359323292752,True,True,1,20.0,2.4896551724137934,1.0,0.4
8260960,4,2.4242424242424243,0.5,0.9665086031283266,0.9814750071958686,True,True,1,20.0,2.4896551724137934,1.0,0.4
8260993,4,2.4242424242424243,0.5,0.911537639036181,0.9523071025935872,True,True,1,20.0,2.4896551724137934,1.0,0.4
8261026,4,2.4242424242424243,0.5,0.9228698309596848,0.962825918823722,True,True,1,20.0,2.4896551724137934,1.0,0.4
8261059,4,2.4242424242424243,0.5,0.961624106812638,0.9795846425656164,True,True,1,20.0,2.4896551724137934,1.0,0.4
8261092,4,2.4242424242424243,0.5,0.9656778282735424,0.9812743731741834,True,True,1,20.0,2.4896551724137934,1.0,0.4
8261125,4,2.4242424242424243,0.5,0.9495623652211992,0.9719990612308992,True,True,1,20.0,2.4896551724137934,1.0,0.4
8261158,4,2.4242424242424243,0.5,0.9689700596611808,0.9822907401823672,True,True,1,20.0,2.4896551724137934,1.0,0.4
8261191,4,2.4242424242424243,0.5,0.9651791505160084,0.980659422764855,True,True,1,20.0,2.4896551724137934,1.0,0.4
8261224,4,2.4242424242424243,0.5,0.9356320793979608,0.9460887033803604,True,True,1,20.0,2.4896551724137934,1.0,0.4
8261257,4,2.4242424242424243,0.5,0.9064505790137236,0.9583142511608764,True,True,1,20.0,2.4896551724137934,1.0,0.4
8261290,4,2.4242424242424243,0.5,0.967948818957437,0.9819928995820092,True,True,1,20.0,2.4896551724137934,1.0,0.4
8261323,4,2.4242424242424243,0.5,0.9580860274726912,0.9782419783020252,True,True,1,20.0,2.4896551724137934,1.0,0.4
8261356,4,2.4242424242424243,0.5,0.973821130885228,0.9843012727638492,True,True,1,20.0,2.4896551724137934,1.0,0.4
8261389,4,2.4242424242424243,0.5,0.9562767702541533,0.9760934197708214,True,True,1,20.0,2.4896551724137934,1.0,0.4
8261422,4,2.4242424242424243,0.5,0.9056702417533636,0.9362233787991736,True,True,1,20.0,2.4896551724137934,1.0,0.4
8261455,4,2.4242424242424243,0.5,0.8522354295567588,0.9375344291347713,True,True,1,20.0,2.4896551724137934,1.0,0.4
8261488,4,2.4242424242424243,0.5,0.4828106953128503,0.5585961227177576,True,True,1,20.0,2.4896551724137934,1.0,0.4
8261521,4,2.4242424242424243,0.5,0.9362777419298112,0.9699738556924116,True,True,1,20.0,2.4896551724137934,1.0,0.4
8261554,4,2.4242424242424243,0.5,0.9525066623388728,0.964011591779588,True,True,1,20.0,2.4896551724137934,1.0,0.4
8261587,4,2.4242424242424243,0.5,0.9455440639118784,0.9716415222799256,True,True,1,20.0,2.4896551724137934,1.0,0.4
8261620,4,2.4242424242424243,0.5,0.9058526245456076,0.9484407560222564,True,True,1,20.0,2.4896551724137934,1.0,0.4
8261653,4,2.4242424242424243,0.5,0.94229206546097,0.9713362711130852,True,True,1,20.0,2.4896551724137934,1.0,0.4
8261686,4,2.4242424242424243,0.5,0.8126792013798734,0.8234979476139115,True,True,1,20.0,2.4896551724137934,1.0,0.4
8261719,4,2.4242424242424243,0.5,0.9326997711440204,0.9633064939009128,True,True,1,20.0,2.4896551724137934,1.0,0.4
8261752,4,2.4242424242424243,0.5,0.8957042532021642,0.9445267173798972,True,True,1,20.0,2.4896551724137934,1.0,0.4
8261785,4,2.4242424242424243,0.5,0.8810719233468441,0.9375574681792012,True,True,1,20.0,2.4896551724137934,1.0,0.4
8261818,4,2.4242424242424243,0.5,0.956384292397338,0.9769559603585438,True,True,1,20.0,2.4896551724137934,1.0,0.4
8261851,4,2.4242424242424243,0.5,0.9271385350627336,0.9656566282106186,True,True,1,20.0,2.4896551724137934,1.0,0.4
8261884,4,2.4242424242424243,0.5,0.7463932755717065,0.8294708786817756,True,True,1,20.0,2.4896551724137934,1.0,0.4
8261917,4,2.4242424242424243,0.5,0.952880806763582,0.9757870352292726,True,True,1,20.0,2.4896551724137934,1.0,0.4
8261950,4,2.4242424242424243,0.5,0.9713070869162336,0.9830327005166692,True,True,1,20.0,2.4896551724137934,1.0,0.4
8261983,4,2.4242424242424243,0.5,0.952548166791904,0.9735783837592636,True,True,1,20.0,2.4896551724137934,1.0,0.4
8262016,4,2.4242424242424243,0.5,0.9142638565804084,0.9482393487734386,True,True,1,20.0,2.4896551724137934,1.0,0.4
8262049,4,2.4242424242424243,0.5,0.956086585824374,0.9757462111288148,True,True,1,20.0,2.4896551724137934,1.0,0.4
8262082,4,2.4242424242424243,0.5,0.6577388866373783,0.7122633065651535,True,True,1,20.0,2.4896551724137934,1.0,0.4
8262115,4,2.4242424242424243,0.5,0.9457561588345244,0.969917248729686,True,True,1,20.0,2.4896551724137934,1.0,0.4
8262148,4,2.4242424242424243,0.5,0.6382308765588776,0.7552741519304984,True,True,1,20.0,2.4896551724137934,1.0,0.4
8262181,4,2.4242424242424243,0.5,0.9055035660400548,0.9565955988415306,True,True,1,20.0,2.4896551724137934,1.0,0.4
8262214,4,2.4242424242424243,0.5,0.9679342581626764,0.9818998898400048,True,True,1,20.0,2.4896551724137934,1.0,0.4
8262247,4,2.4242424242424243,0.5,0.9546755628270394,0.976945186241786,True,True,1,20.0,2.4896551724137934,1.0,0.4
8262280,4,2.4242424242424243,0.5,0.8895691090885013,0.932829029631801,True,True,1,20.0,2.4896551724137934,1.0,0.4
8262313,4,2.4242424242424243,0.5,0.4941962799454868,0.5838341529156492,True,True,1,20.0,2.4896551724137934,1.0,0.4
8262346,4,2.4242424242424243,0.5,0.9626799286788604,0.9791622411971892,True,True,1,20.0,2.4896551724137934,1.0,0.4
8262379,4,2.4242424242424243,0.5,0.8963745132273534,0.9500067497370768,True,True,1,20.0,2.4896551724137934,1.0,0.4
8262412,4,2.4242424242424243,0.5,0.9678511843049992,0.982051820449774,True,True,1,20.0,2.4896551724137934,1.0,0.4
8262445,4,2.4242424242424243,0.5,0.8930128798052105,0.9375986690070864,True,True,1,20.0,2.4896551724137934,1.0,0.4
8262478,4,2.4242424242424243,0.5,0.967060108314242,0.981545880242942,True,True,1,20.0,2.4896551724137934,1.0,0.4
8262511,4,2.4242424242424243,0.5,0.9515467583210736,0.9747376209425678,True,True,1,20.0,2.4896551724137934,1.0,0.4
8262544,4,2.4242424242424243,0.5,0.93111161423097,0.962295963367346,True,True,1,20.0,2.4896551724137934,1.0,0.4
8262577,4,2.4242424242424243,0.5,0.9128530461133244,0.9552156538729056,True,True,1,20.0,2.4896551724137934,1.0,0.4
8262610,4,2.4242424242424243,0.5,0.9624671686251132,0.9794792858731192,True,True,1,20.0,2.4896551724137934,1.0,0.4
8262643,4,2.4242424242424243,0.5,0.4884288662395983,0.5322185719512893,True,True,1,20.0,2.4896551724137934,1.0,0.4
8262676,4,2.4242424242424243,0.5,0.9627526400472132,0.9768437273854852,True,True,1,20.0,2.4896551724137934,1.0,0.4
8262709,4,2.4242424242424243,0.5,0.9089817289379288,0.945097537984903,True,True,1,20.0,2.4896551724137934,1.0,0.4
8262742,4,2.4242424242424243,0.5,0.9636902871020756,0.9798638359377644,True,True,1,20.0,2.4896551724137934,1.0,0.4
8262775,4,2.4242424242424243,0.5,0.9597817583003324,0.9781491986482248,True,True,1,20.0,2.4896551724137934,1.0,0.4
8262808,4,2.4242424242424243,0.5,0.9217142890299288,0.94872503636323,True,True,1,20.0,2.4896551724137934,1.0,0.4
8262841,4,2.4242424242424243,0.5,0.9365920826880098,0.9701959806157116,True,True,1,20.0,2.4896551724137934,1.0,0.4
8262874,4,2.4242424242424243,1.0,0.2472708568226976,0.6080848845211845,False,False,2,20.0,2.4896551724137934,1.0,0.4
8262907,4,2.4242424242424243,0.5,0.9092972375482568,0.9558533164213644,True,True,1,20.0,2.4896551724137934,1.0,0.4
8262940,4,2.4242424242424243,0.5,0.9406727134197423,0.9702088599202444,True,True,1,20.0,2.4896551724137934,1.0,0.4
8262973,4,2.4242424242424243,0.5,0.8741380964080508,0.9286495809805304,True,True,1,20.0,2.4896551724137934,1.0,0.4
8263006,4,2.4242424242424243,0.5,0.961320683500074,0.9785395940686996,True,True,1,20.0,2.4896551724137934,1.0,0.4
8263039,4,2.4242424242424243,0.5,0.9636716438745216,0.9793838597813844,True,True,1,20.0,2.4896551724137934,1.0,0.4
8263072,4,2.4242424242424243,0.5,0.4460186072975616,0.6006891938078646,True,True,1,20.0,2.4896551724137934,1.0,0.4
8263105,4,2.4242424242424243,0.5,0.959457731555624,0.9786733673946784,True,True,1,20.0,2.4896551724137934,1.0,0.4
8263138,4,2.4242424242424243,0.5,0.9430880748864332,0.9712261156693506,True,True,1,20.0,2.4896551724137934,1.0,0.4
8263171,4,2.4242424242424243,0.5,0.9243458604781633,0.9610028782207728,True,True,1,20.0,2.4896551724137934,1.0,0.4
8375404,4,2.4242424242424243,1.25,0.1459023283875656,0.993480374160718,False,False,3,20.0,4.879310344827586,1.0,0.4
8375437,4,2.4242424242424243,1.0,0.2196106185581777,0.997664026888193,False,False,2,20.0,4.879310344827586,1.0,0.4
8375470,4,2.4242424242424243,1.0,0.2403514932161153,0.9968964159012,False,False,2,20.0,4.879310344827586,1.0,0.4
8375503,4,2.4242424242424243,1.25,0.0862358148393927,0.993406472356732,False,False,3,20.0,4.879310344827586,1.0,0.4
8375536,4,2.4242424242424243,1.25,0.2763231036569097,0.9705622823210348,False,False,3,20.0,4.879310344827586,1.0,0.4
8375569,4,2.4242424242424243,1.5,0.5536317689508009,0.9842827387327432,False,True,3,20.0,4.879310344827586,1.0,0.4
8375602,4,2.4242424242424243,1.5,0.43358740933117,0.9897714926585623,False,True,3,20.0,4.879310344827586,1.0,0.4
8375635,4,2.4242424242424243,1.0,0.3135019477517815,0.9950333440282294,False,True,2,20.0,4.879310344827586,1.0,0.4
8375668,4,2.4242424242424243,1.0,0.1045870664411953,0.9978037921906192,False,False,2,20.0,4.879310344827586,1.0,0.4
8375701,4,2.4242424242424243,1.5,0.4159061310906687,0.9764430115311848,False,True,3,20.0,4.879310344827586,1.0,0.4
8375734,4,2.4242424242424243,1.5,0.3796066511642683,0.9908971029511194,False,True,3,20.0,4.879310344827586,1.0,0.4
8375767,4,2.4242424242424243,1.5,0.4763345186566475,0.981568857862948,False,True,3,20.0,4.879310344827586,1.0,0.4
8375800,4,2.4242424242424243,1.0,0.2435536898297818,0.9975704396846994,False,False,2,20.0,4.879310344827586,1.0,0.4
8375833,4,2.4242424242424243,1.25,0.1766699225394761,0.9844340390619554,False,False,3,20.0,4.879310344827586,1.0,0.4
8375866,4,2.4242424242424243,1.0,0.020586598599904,0.997004909462768,False,False,2,20.0,4.879310344827586,1.0,0.4
8375899,4,2.4242424242424243,1.0,0.0468531466675982,0.9980495756018944,False,False,2,20.0,4.879310344827586,1.0,0.4
8375932,4,2.4242424242424243,1.25,0.0934880645563882,0.9934100743610348,False,False,3,20.0,4.879310344827586,1.0,0.4
8375965,4,2.4242424242424243,1.0,0.2202512092540722,0.9976323341551216,False,False,2,20.0,4.879310344827586,1.0,0.4
8375998,4,2.4242424242424243,1.5,0.3740481799848895,0.9928862817828495,False,True,3,20.0,4.879310344827586,1.0,0.4
8376031,4,2.4242424242424243,1.5,0.4106486709375437,0.976546861625236,False,True,3,20.0,4.879310344827586,1.0,0.4
8376064,4,2.4242424242424243,1.25,0.1412811566360656,0.9954545981139492,False,False,3,20.0,4.879310344827586,1.0,0.4
8376097,4,2.4242424242424243,1.25,0.0302055466677036,0.993787372887014,False,False,3,20.0,4.879310344827586,1.0,0.4
8376130,4,2.4242424242424243,1.25,0.254782435650445,0.9747449416753878,False,False,3,20.0,4.879310344827586,1.0,0.4
8376163,4,2.4242424242424243,1.25,0.2083393809409302,0.9797376430873924,False,False,3,20.0,4.879310344827586,1.0,0.4
8376196,4,2.4242424242424243,1.0,0.38120416779763,0.9954824170112422,False,True,2,20.0,4.879310344827586,1.0,0.4
8376229,4,2.4242424242424243,1.0,0.0976747379825633,0.9973149597402092,False,False,2,20.0,4.879310344827586,1.0,0.4
8376262,4,2.4242424242424243,1.5,0.2896081628071545,0.9617629068911888,False,False,3,20.0,4.879310344827586,1.0,0.4
8376295,4,2.4242424242424243,1.0,0.2113488126709195,0.9975668907018224,False,False,2,20.0,4.879310344827586,1.0,0.4
8376328,4,2.4242424242424243,1.0,0.0633141219218302,0.9970065150794096,False,False,2,20.0,4.879310344827586,1.0,0.4
8376361,4,2.4242424242424243,1.0,0.2084463139366483,0.9970194172807348,False,False,2,20.0,4.879310344827586,1.0,0.4
8376394,4,2.4242424242424243,1.0,0.0604762796020947,0.996329187944228,False,False,2,20.0,4.879310344827586,1.0,0.4
8376427,4,2.4242424242424243,1.0,0.3626285127803769,0.9944861359405986,False,True,2,20.0,4.879310344827586,1.0,0.4
8376460,4,2.4242424242424243,1.0,0.090957845926023,0.997752753141038,False,False,2,20.0,4.879310344827586,1.0,0.4
8376493,4,2.4242424242424243,1.25,0.0069305664882303,0.9931128095893784,False,False,3,20.0,4.879310344827586,1.0,0.4
8376526,4,2.4242424242424243,1.25,0.0194936806949794,0.9913767563383192,False,False,3,20.0,4.879310344827586,1.0,0.4
8376559,4,2.4242424242424243,1.25,0.1882047177409749,0.9813060591751012,False,False,3,20.0,4.879310344827586,1.0,0.4
8376592,4,2.4242424242424243,1.5,0.315199245283699,0.9598248974690788,False,True,3,20.0,4.879310344827586,1.0,0.4
8376625,4,2.4242424242424243,1.25,0.0575099900994568,0.9944211360339356,False,False,3,20.0,4.879310344827586,1.0,0.4
8376658,4,2.4242424242424243,1.5,0.2426652893880398,0.987292401471488,False,False,3,20.0,4.879310344827586,1.0,0.4
8376691,4,2.4242424242424243,1.5,0.4607573552811005,0.9799157679185602,False,True,3,20.0,4.879310344827586,1.0,0.4
8376724,4,2.4242424242424243,1.5,0.4204163949895203,0.974166036893253,False,True,3,20.0,4.879310344827586,1.0,0.4
8376757,4,2.4242424242424243,1.25,0.1966250502648251,0.9842040952604268,False,False,3,20.0,4.879310344827586,1.0,0.4
8376790,4,2.4242424242424243,1.25,0.166931853221176,0.9836659430201604,False,False,3,20.0,4.879310344827586,1.0,0.4
8376823,4,2.4242424242424243,1.0,0.2781059274967723,0.9950000749622412,False,False,2,20.0,4.879310344827586,1.0,0.4
8376856,4,2.4242424242424243,1.25,0.1412762180532304,0.9946379959140642,False,False,3,20.0,4.879310344827586,1.0,0.4
8376889,4,2.4242424242424243,1.0,0.3354353004069481,0.9954614256777294,False,True,2,20.0,4.879310344827586,1.0,0.4
8376922,4,2.4242424242424243,1.25,0.1563040514632572,0.9908882170365048,False,False,3,20.0,4.879310344827586,1.0,0.4
8376955,4,2.4242424242424243,1.0,0.0276811367932134,0.997092151546823,False,False,2,20.0,4.879310344827586,1.0,0.4
8376988,4,2.4242424242424243,1.25,0.0608594915533932,0.994312111171833,False,False,3,20.0,4.879310344827586,1.0,0.4
8377021,4,2.4242424242424243,1.25,0.0071258606310815,0.9926262027849608,False,False,3,20.0,4.879310344827586,1.0,0.4
8377054,4,2.4242424242424243,1.5,0.4613744964439304,0.9849341413332712,False,True,3,20.0,4.879310344827586,1.0,0.4
8377087,4,2.4242424242424243,1.5,0.422144126928343,0.976497697162178,False,True,3,20.0,4.879310344827586,1.0,0.4
8377120,4,2.4242424242424243,1.0,0.1390372477675702,0.9924308467452352,False,False,2,20.0,4.879310344827586,1.0,0.4
8377153,4,2.4242424242424243,1.5,0.5527504885184664,0.9900493012022844,False,True,3,20.0,4.879310344827586,1.0,0.4
8377186,4,2.4242424242424243,1.25,0.3254211561049343,0.9589870195655456,False,True,3,20.0,4.879310344827586,1.0,0.4
8377219,4,2.4242424242424243,1.5,0.3863169324406843,0.9839666628131524,False,True,3,20.0,4.879310344827586,1.0,0.4
8377252,4,2.4242424242424243,1.5,0.4765054744707794,0.9841057807399776,False,True,3,20.0,4.879310344827586,1.0,0.4
8377285,4,2.4242424242424243,1.5,0.2773532053107259,0.9644501997465506,False,False,3,20.0,4.879310344827586,1.0,0.4
8377318,4,2.4242424242424243,1.5,0.3317878543384137,0.9613313147476346,False,True,3,20.0,4.879310344827586,1.0,0.4
8377351,4,2.4242424242424243,1.0,0.0241914734853592,0.9974087449064044,False,False,2,20.0,4.879310344827586,1.0,0.4
8377384,4,2.4242424242424243,1.5,0.5464724809269894,0.9841963364018796,False,True,3,20.0,4.879310344827586,1.0,0.4
8377417,4,2.4242424242424243,1.25,0.10849025836615,0.9874983605841384,False,False,3,20.0,4.879310344827586,1.0,0.4
8377450,4,2.4242424242424243,1.5,0.4314980064088563,0.9771743331723668,False,True,3,20.0,4.879310344827586,1.0,0.4
8377483,4,2.4242424242424243,1.25,0.1319852933629934,0.9953506518320326,False,False,3,20.0,4.879310344827586,1.0,0.4
8377516,4,2.4242424242424243,1.25,0.2532860712130437,0.9744443990635676,False,False,3,20.0,4.879310344827586,1.0,0.4
8377549,4,2.4242424242424243,1.25,0.0047333944220467,0.9930071904390474,False,False,3,20.0,4.879310344827586,1.0,0.4
8377582,4,2.4242424242424243,1.0,0.01114423249989,0.9966360581709934,False,False,2,20.0,4.879310344827586,1.0,0.4
8377615,4,2.4242424242424243,1.5,0.4432622926260141,0.9787276970794136,False,True,3,20.0,4.879310344827586,1.0,0.4
8377648,4,2.4242424242424243,1.5,0.4692925549181429,0.9799198771298536,False,True,3,20.0,4.879310344827586,1.0,0.4
8377681,4,2.4242424242424243,1.5,0.4986403120249146,0.9858270699257792,False,True,3,20.0,4.879310344827586,1.0,0.4
8377714,4,2.4242424242424243,1.5,0.4048970175442383,0.9677456247850168,False,True,3,20.0,4.879310344827586,1.0,0.4
8377747,4,2.4242424242424243,1.0,0.3713095380253758,0.9957126775323888,False,True,2,20.0,4.879310344827586,1.0,0.4
8377780,4,2.4242424242424243,1.0,0.2863714924475534,0.9973565047244778,False,False,2,20.0,4.879310344827586,1.0,0.4
8377813,4,2.4242424242424243,1.25,0.2246035612915271,0.9744601931738508,False,False,3,20.0,4.879310344827586,1.0,0.4
8377846,4,2.4242424242424243,1.25,0.0500402862347742,0.993433328983108,False,False,3,20.0,4.879310344827586,1.0,0.4
8377879,4,2.4242424242424243,1.25,0.0760981677253312,0.994048608448002,False,False,3,20.0,4.879310344827586,1.0,0.4
8377912,4,2.4242424242424243,1.5,0.5070091100798425,0.9916581963623116,False,True,3,20.0,4.879310344827586,1.0,0.4
8377945,4,2.4242424242424243,1.25,0.0251498044430483,0.9929091951559188,False,False,3,20.0,4.879310344827586,1.0,0.4
8377978,4,2.4242424242424243,1.25,0.1912015003437661,0.9900884251528668,False,False,3,20.0,4.879310344827586,1.0,0.4
8378011,4,2.4242424242424243,1.5,0.4512340650501585,0.9917079016604428,False,True,3,20.0,4.879310344827586,1.0,0.4
8378044,4,2.4242424242424243,1.5,0.3370904193446594,0.991937399839782,False,True,3,20.0,4.879310344827586,1.0,0.4
8378077,4,2.4242424242424243,1.5,0.5268465643382756,0.9839017297864112,False,True,3,20.0,4.879310344827586,1.0,0.4
8378110,4,2.4242424242424243,1.25,0.1151168347852877,0.9906676388949808,False,False,3,20.0,4.879310344827586,1.0,0.4
