,Experiment,frame,Bra_p0,Bra_p0.5,Bra_p99.5,Bra_p100,H2B_p0,H2B_p0.5,H2B_p99.5,H2B_p100,delta_frame
705,20240404,114,617.0873362445415,955.8760529304861,5728.284275956266,14700.925373134329,2614.096,4819.106211031175,18205.447076197936,22760.22641509434,106
706,20240404,115,645.25,938.9461096548712,5627.489502906977,10704.193548387097,3713.4489795918366,4860.987860750361,18143.128507462683,24553.479166666668,107
707,20240404,116,668.9285714285714,932.345994623656,5491.127437960509,10256.921212121211,3618.995815899581,5044.3218560606065,18131.454211711727,24401.455223880595,108
708,20240404,117,640.077868852459,896.7436637025784,5704.141003689427,11137.857142857143,3634.506024096385,4782.890463500884,18460.622202380982,25519.2463768116,109
709,20240404,118,628.5612535612536,917.0949857304042,5691.138081912075,10367.569444444443,3352.130081300813,4790.721331156358,17857.294437086086,24253.192771084337,110
710,20240404,119,617.8,906.6339609133128,5784.963391031759,10619.93661971831,3104.4495412844035,4830.009772516727,18219.380320813783,22206.281690140844,111
711,20240404,120,613.3496621621622,958.6469662921348,5584.461730496454,11568.693333333333,3476.378947368421,4890.781917162261,18272.24624242425,23920.152777777777,112
712,20240404,121,613.3533333333334,961.4087532917534,5699.790372850681,11482.577464788732,3722.4761904761904,4801.625820058996,18250.172930434783,37769.76190476191,113
713,20240404,122,620.9226618705036,963.3063846153847,5715.902062439653,11443.66129032258,3312.9076923076923,4803.390596949891,18796.875769955263,26092.962962962964,114
714,20240404,123,654.0952380952381,975.1456330984315,5522.395019141379,11909.706766917294,3548.626506024096,4850.815849787069,18318.59298478756,23094.31683168317,115
715,20240404,124,645.9475982532751,986.176185515873,5549.179595795487,8837.308510638299,3538.058139534884,4891.679270833333,18884.440815713093,27635.77659574468,116
716,20240404,125,631.1055900621118,915.4995488242326,5526.131082627613,10185.677777777775,3797.3932584269664,4935.680460767303,18350.958810243916,26643.726829268293,117
717,20240404,126,670.9844020797227,950.4295619664412,5604.18598384226,9793.03846153846,3410.796875,4789.027398695606,18319.192244762242,27185.901960784315,118
718,20240404,127,710.016129032258,966.8678152492669,5669.55074010327,9111.024691358023,3105.686956521739,4778.253742233102,17949.833931133428,20614.533333333333,119
719,20240404,128,653.8013698630137,943.409192295744,5610.809313948202,11930.419642857143,3435.3653846153848,4757.095496769806,18504.74506197284,24117.9010989011,120
720,20240404,129,659.2067039106146,920.0205454545454,5498.490362931035,10950.527638190955,2966.035714285714,4816.858257142857,18208.77289948453,25870.964285714286,121
721,20240404,130,680.9787234042553,957.4385952380953,5588.150473096216,11013.43137254902,3614.75,4877.806533555505,18381.43154252221,28596.438775510203,122
722,20240404,131,632.8376623376623,918.8741995601343,5425.094974651457,10829.306878306876,3099.7954545454545,4942.567962091141,18458.330078731768,21320.628571428573,123
723,20240404,132,666.6416184971098,953.6602040816326,5385.040881797897,12615.30177514793,3212.483870967742,4935.083926280419,18508.147933333334,21550.4435483871,124
724,20240404,133,660.584,954.3831699162854,5407.929143465908,9008.714285714286,3703.962962962963,4839.775560675883,18308.97130789469,29244.78260869565,125
725,20240404,134,659.7605042016806,991.1960173729251,5561.3088907345855,9514.60294117647,3809.851063829787,4824.161093063759,18647.870002747703,22093.254716981133,126
726,20240404,135,612.1724137931035,1010.6688234028638,5480.568964237512,8501.236144578314,3459.0873786407765,4855.938568568569,18196.424163157888,23691.66935483871,127
727,20240404,136,592.1247216035634,961.7600488262909,5641.47469689139,8559.62191780822,3531.542857142857,4779.7986719409755,18701.204229415907,27489.342857142856,128
728,20240404,137,601.1716247139589,945.0866402116402,5393.7073701298705,8261.08695652174,3243.644230769231,4802.693513641578,18351.555612900847,22357.53731343284,129
729,20240404,138,575.545,967.9464227703414,5528.192946217494,8609.380165289256,3639.8208092485543,4782.429497031286,18471.538720394732,25620.408163265307,130
730,20240404,139,638.9071428571428,952.464190821256,5531.01174825323,8602.073047858941,3533.280193236715,4845.54021083776,18511.094118840545,24504.206896551725,131
731,20240404,140,631.536312849162,976.9001945146858,5651.22095656147,11695.816666666668,3394.3899371069183,4856.902525539894,18407.98215533981,29835.816666666666,132
732,20240404,141,645.6060606060606,942.0307337329737,5514.303888488339,10749.115942028986,2803.2028985507245,4827.35358405432,18045.74691666666,24241.376811594204,133
733,20240404,142,619.2838709677419,1008.5100000000001,5631.139763157891,8895.076923076924,3870.753424657534,4841.9473483365955,18387.971676895795,23742.153846153848,134
734,20240404,143,625.4578947368421,987.671045485991,5553.707305147031,9573.131578947368,3645.807339449541,4684.020339375393,18084.179653880463,24538.95238095238,135
735,20240404,144,613.8553459119497,1005.4610472370766,5588.151400000006,10551.469696969696,3641.76397515528,4660.048187229438,18369.252297367086,22800.376811594204,136
736,20240404,145,674.9738219895288,1023.2588541666668,5832.807552610164,8524.954326923076,3673.730337078652,4660.064146812293,18280.56521812352,28553.92307692308,137
737,20240404,146,760.8723404255319,1000.7449974798387,5762.175675675676,8419.970074812967,3095.010989010989,4813.529793828795,17936.383687002653,22506.42105263158,138
738,20240404,147,671.2539682539683,1042.9090740329034,5839.6889312575495,10180.22448979592,3810.4421593830334,4790.35495216589,18406.422759309426,20890.375,139
739,20240404,148,556.6356589147287,1024.8279836829838,5533.600309957069,9648.31724137931,3594.1445086705203,4776.231969290579,18251.27155952859,24917.485294117647,140
740,20240404,149,653.25,1021.5997592592591,5818.583865864539,10616.453201970444,3745.456647398844,4823.513072657002,17864.09204545456,25004.965909090908,141
741,20240404,150,626.1268115942029,1049.3657024025053,5690.340204964802,8995.643171806167,3437.8050847457625,4743.236594096812,18092.834303571424,21668.136,142
742,20240404,151,592.9074074074074,1052.527240215309,5714.551167807304,10791.112426035505,3299.9473684210525,4729.2853724467,18045.903588266217,20208.84,143
743,20240404,152,558.3968253968254,1025.1149115412281,5552.333959810886,8628.883116883117,3253.328125,4998.816258581236,18416.842448301904,21246.535353535357,144
744,20240404,153,635.3409090909091,1039.4252626211116,5548.835669390851,10859.29411764706,3403.2676056338028,4893.047058823529,18262.66692692475,25307.98591549296,145
745,20240404,154,636.6837209302325,1016.2221212121212,5813.548653147704,10094.603550295858,3532.9884393063585,4700.910240720082,18122.549617346944,21848.18918918919,146
746,20240404,155,644.42,1018.3788492737737,5645.668270225981,10441.528662420382,3441.8741721854303,4572.397222222223,18046.267503733205,21474.96153846154,147
747,20240404,156,661.6645161290322,1053.0902523098791,5378.386855580414,7695.574275362319,3075.1548387096773,4657.235405949328,18099.923362088033,20398.43396226415,148
748,20240404,157,669.4579606440071,1013.597605797456,5846.466719304076,9195.36507936508,3231.456043956044,4654.660990813648,18093.581470588233,20474.37837837838,149
749,20240404,158,688.0172413793103,1025.9897056174716,5696.1874715307185,8743.127167630058,3400.562277580071,4637.469639485056,18277.735434973525,20700.91787439613,150
750,20240404,159,689.3656957928803,971.7023127943862,5580.335999747219,8299.855579868708,3019.040650406504,4517.141776223776,18051.724211403478,21073.129554655872,151
751,20240404,160,657.7027027027027,1005.1340397955458,5689.211615188953,9251.709090909091,3663.633027522936,4602.977133221293,18309.94028263403,20743.567567567567,152
752,20240404,161,681.6636771300448,1035.019583587638,5670.170584033644,8520.584158415842,3460.207729468599,4950.498668046419,17986.940778386794,20677.96581196581,153
753,20240404,162,657.744827586207,985.3504838095238,5883.7437370600555,11539.963636363636,3511.646551724138,4853.347771282672,18464.96766223909,21086.173469387755,154
754,20240404,163,604.4829545454545,999.1886971923379,5784.461984622504,8498.993258426966,2953.517045454545,4660.478533834586,17884.094917531256,20670.42105263158,155
755,20240404,164,697.799645390071,1037.1898121495328,5739.347606382978,8147.7692307692305,3352.628205128205,4596.25714099489,18090.491585106374,19983.6875,156
756,20240404,165,675.3423913043479,1020.5037316903044,5646.27732240437,8917.848765432098,3273.1176470588234,4641.554171489492,18172.980484375,20398.243781094527,157
757,20240404,166,682.9244186046511,1006.5285416666666,5860.735405425662,9009.54054054054,3032.333333333333,4667.584298945217,18410.740934771453,20444.48322147651,158
758,20240404,167,596.9767441860465,989.5860727643659,5992.453333333326,8492.43137254902,2890.232558139535,4646.27572742475,18343.411623989214,20384.0,159
759,20240404,168,725.2303370786517,982.6404527629232,5870.956079999999,8494.002610966058,2781.6393442622957,4791.288216450216,18183.015895585737,19537.55652173913,160
760,20240404,169,727.5842696629213,1017.3947739795918,5901.336977002379,8984.777777777777,3358.896551724138,4617.26240407501,18584.255362068965,20373.46875,161
761,20240404,170,671.5980861244019,1037.8488499962498,5870.875577622006,10111.838235294115,3377.597989949749,4556.663081395349,18233.530531674194,20674.650793650795,162
762,20240404,171,763.0125786163522,1012.7224605343048,5976.252193416521,9460.886363636364,3323.25,4669.225369104934,18666.716875887596,27972.05,163
763,20240404,172,708.6076233183857,1054.8077490960225,5958.9358808115085,9499.78064516129,3804.016587677725,4664.699056603773,18296.94203919722,19975.36458333333,164
764,20240404,173,707.9459459459459,1015.9073675297184,6146.035183150166,10764.290909090909,3276.7522123893805,4679.540885807097,18237.215230448986,20084.56818181818,165
765,20240404,174,672.5498839907193,991.8684586829655,5788.776107382556,8807.986928104576,3585.095693779904,4562.111408421053,18213.424436256475,20117.976923076923,166
766,20240404,175,723.3247422680413,1057.7956428496705,5709.154596540816,8608.262711864407,3387.6376811594205,4691.899893683274,18448.86997814605,20042.34693877551,167
767,20240404,176,716.8716216216217,1011.2837420709485,5848.327618679449,8640.416666666666,3376.848484848485,4571.546201738428,18105.693086864405,20517.631067961163,168
768,20240404,177,679.8465011286681,1028.9766630586246,5949.81613763901,9059.9375,3440.574074074074,4653.920810596447,18407.939025987962,20450.35483870968,169
769,20240404,178,626.3333333333334,1043.329681273816,6030.166666556794,8742.024691358025,4023.5833333333335,4540.938712012459,18614.143481884053,21578.546875,170
770,20240404,179,556.3350515463917,1013.3757667169432,6146.645118534483,8474.673469387755,2973.319587628866,4783.7417647236125,18328.0398179449,22198.46153846154,171
771,20240404,180,685.2392776523702,992.0873615221988,6089.651285276077,9292.586776859504,2867.859154929577,4587.127946947104,18333.877761069343,24901.73809523809,172
772,20240404,181,696.6487935656836,1027.0126689576173,5900.665217391304,9727.735294117649,4230.109090909091,4737.835517902814,18582.706843013228,21224.825,173
773,20240404,182,729.4714285714285,996.4465068493153,5751.437569444425,10277.318181818182,3649.774647887324,4687.743059244127,18358.58183962263,20267.0,174
774,20240404,183,702.0945945945946,991.3788545727136,5881.298199553133,8194.26282051282,3861.7586206896553,4685.873522156236,18446.964522292998,21664.81012658228,175
775,20240404,184,663.764172335601,1016.6865372447043,6245.461904761954,10633.023255813954,4048.2923976608186,4587.649783509036,18380.14153225811,21500.32098765432,176
776,20240404,185,663.0243902439024,1001.0221538461537,6227.951635450007,8936.337837837838,3384.83125,4549.8561315789475,18147.997305194807,21131.006535947712,177
777,20240404,186,733.3661971830986,971.7756995581738,6431.04050925926,9799.050505050503,3425.336956521739,4531.378709028177,18363.2941885965,19928.82758620689,178
778,20240404,187,740.0975,956.5498336514862,6239.811541569541,9158.56,3476.5114503816794,4538.684055465914,18165.460677595624,20111.741379310344,179
779,20240430,0,479.86092715231786,675.8924602847122,10033.655136986334,18351.39406779661,2853.715277777778,4762.045275223307,15828.165220648618,21280.56779661017,-20
780,20240430,1,501.0414201183432,657.2087217287794,10225.877900490843,18432.589641434264,2646.8110236220477,4846.3707098669665,16053.741694833408,22336.52012383901,-19
781,20240430,2,490.208,657.436922063573,10282.467254273508,18485.52597402597,2323.8802816901407,4858.072037579957,15888.329878782859,20331.43225806452,-18
782,20240430,3,491.5622641509434,651.3739914149836,10525.893639952159,18943.841911764703,2550.425956738769,4928.960607771409,16278.20525844539,21112.927536231884,-17
783,20240430,4,491.06060606060606,649.6154383530483,10816.962528052642,19122.834586466164,2262.6698656429944,4915.063063028805,16667.04695121947,22115.21238938053,-16
784,20240430,5,504.1168831168831,639.3570445632798,10917.720418272433,17803.031746031746,2230.80612244898,4882.521696072851,16775.356792087532,22608.16591928251,-15
785,20240430,6,502.9236641221374,646.1767137096774,10923.339569982423,17357.403636363637,2094.9164926931107,4879.6691995842,17026.415126870554,21476.616525423728,-14
786,20240430,7,498.19444444444446,637.9259231950845,11298.25334826427,18388.53703703704,2049.021551724138,4962.8988679245285,17332.87765978367,22516.76829268293,-13
787,20240430,8,510.0228571428572,639.9968642998739,11210.803203318303,18212.21367521368,1895.5481611208409,4836.835993431855,17162.663070959876,22438.47931034483,-12
788,20240430,9,499.5081967213115,641.4530223291482,11291.973448186463,18141.95238095238,2917.7978723404253,4879.231731672932,17546.992558815768,22205.274725274725,-11
789,20240430,10,487.8511904761905,653.1297574081639,11312.004713962462,18208.20071684588,2444.62893081761,4914.982740493864,17488.596724748837,22878.72463768116,-10
790,20240430,11,494.8383233532934,643.0763352798747,11344.593711028701,18715.10752688172,2634.5731707317077,4901.107094739093,17506.54490322439,22994.263358778622,-9
791,20240430,12,498.9056603773585,645.8298392214936,11242.10021229237,18704.26589595376,2815.5081967213114,4929.113957083526,17619.882025000003,23614.421348314605,-8
792,20240430,13,440.15277777777777,640.3149069319641,11304.725278547134,18243.677272727276,3055.373737373737,4869.002982226777,17915.8646387491,22738.23809523809,-7
793,20240430,14,483.8863636363636,641.3939042766934,11116.896225490222,18771.49794238683,2917.7582417582416,4826.2384765625,17730.791027777796,23032.020576131687,-6
794,20240430,15,504.9814814814815,632.1176533018868,10546.532880645162,18397.184,3288.3368421052637,4796.814425641026,17727.08579842465,22501.32307692308,-5
795,20240430,16,480.27777777777777,641.3964260096678,10399.194601761958,17898.719101123595,3266.7872340425533,4893.513490983866,17891.356946198834,22874.87165775401,-4
796,20240430,17,493.0849673202615,646.6477266792398,10101.992368584852,18315.955974842767,3055.58,4962.378033707865,17585.411175834735,22396.78767123288,-3
797,20240430,18,480.6791443850268,636.0440705882353,10098.138748911248,17151.67672413793,3143.0461538461536,4745.693236320035,17778.613167885273,21540.965317919075,-2
798,20240430,19,468.0469483568075,643.002852631579,9886.150305456846,17177.358870967742,2241.715909090909,4890.868201088257,17885.103432678807,23853.32352941177,-1
799,20240430,20,476.5121951219512,652.4389459815546,9732.093333333298,18610.861751152075,3221.4189189189187,4859.968445637584,17788.598857838635,21663.00985221675,0
800,20240430,21,488.0238095238095,633.5278637770898,9632.05992160043,19100.43255813953,2941.3695652173915,4855.39583410759,17585.434531662922,22676.658878504677,1
801,20240430,22,507.8362720403023,649.8055983527132,9444.398715758298,19067.648351648357,3011.004132231405,4729.058445876147,17572.98901001113,22115.20304568528,2
802,20240430,23,501.7401960784314,639.9310963735782,8972.633105820116,19203.466063348416,2823.4701492537315,4738.104443754215,17801.824855347335,22160.405405405407,3
803,20240430,24,476.86821705426354,649.002676056338,8924.3198232323,20727.15625,2750.7786259541986,4594.417229834602,17774.93337082067,22728.315789473683,4
804,20240430,25,503.5923423423424,643.872448051948,9440.672423059099,21593.7987012987,2487.8529411764707,4574.262038461538,17556.71146252447,22252.37198067633,5
805,20240430,26,516.9883720930233,649.8912568681319,8661.612128285344,20680.89440993789,2682.3571428571427,4598.128228878648,17463.50927776189,22882.636363636364,6
806,20240430,27,516.2343324250681,653.2218072481758,8405.852047794042,19495.136904761905,2608.839662447257,4600.067385708798,17576.801147023943,22937.59574468085,7
807,20240430,28,507.12,647.6432130584192,8419.117276378543,21292.8345323741,3069.3098591549297,4605.089510135135,17417.82808536585,22770.94244604317,8
808,20240430,29,490.5833333333333,647.609038961039,8223.253000711882,16336.611764705882,3258.43023255814,4520.14991832708,17487.82024280188,22235.661157024795,9
809,20240430,30,534.160237388724,650.421837634879,7875.559044718422,16870.853448275862,3069.5133333333333,4632.7215628742515,17388.156770158108,21072.843575419,10
810,20240430,31,522.0084745762712,647.716426028481,7815.9109535774105,21572.13076923077,3181.2824427480914,4491.709155992242,17482.83908045977,24009.69230769231,11
811,20240430,32,519.769696969697,647.7144228294228,7767.908793531736,16424.093922651933,2939.8098159509204,4628.086338544211,17633.27716190962,22015.15668202765,12
812,20240430,33,531.3819951338199,659.7293174603175,7912.588378005133,20761.714285714286,3269.776223776224,4544.834906126482,17728.509856630822,21798.598214285717,13
813,20240430,34,522.5365296803653,655.5881696014828,8100.102379032133,16887.324561403508,3088.577981651376,4521.960491917795,17513.995549032632,22971.460144927536,14
814,20240430,35,536.835,649.9811344785483,8145.626227446695,18524.694444444445,3341.9180327868853,4589.076764299183,17781.28898766604,22885.993730407525,15
815,20240430,36,506.19572953736656,657.0589700996677,7706.5177268748175,16333.044198895028,2519.2291666666665,4536.502292066155,17537.604566107882,23507.306306306305,16
816,20240430,37,523.5067750677507,644.2851792063718,7655.31279186078,17082.01754385965,3103.322997416021,4504.018689685818,17380.901721698112,22450.603448275862,17
817,20240430,38,498.270893371758,653.0557490831217,7666.223519417475,18358.4358974359,2551.786802030457,4460.720531215037,17521.16422174977,23316.146666666667,18
818,20240430,39,553.0233545647559,676.4387897883648,7324.844321608034,17716.267045454544,2718.3087557603685,4566.2731721947775,17366.313036510423,22831.95266272189,19
819,20240430,40,551.6571428571428,664.1325750401285,7296.110507196493,19299.60648148148,3207.64039408867,4494.824483418367,17374.360646916844,21794.957627118645,20
820,20240430,41,519.2605042016806,675.847349726776,7238.267091282444,20640.583783783783,2720.967136150234,4527.018545818394,17208.015503292114,24488.61333333333,21
821,20240430,42,541.6410256410256,669.3209902905664,7205.32885934249,20077.721739130437,2550.847222222222,4473.063123423707,17393.03456886228,22294.965217391305,22
822,20240430,43,504.6591422121896,686.9266005329108,7378.691075268842,16590.424731182797,3030.88,4536.565077591402,17431.74388829788,21796.73566878981,23
823,20240430,44,493.3898734177215,677.0282282282283,7036.339815668203,16990.401015228428,3096.5496688741723,4549.9140886699515,17181.521161695455,21927.19158878505,24
824,20240430,45,529.5986547085201,678.8216462736374,6947.264591439688,17101.479838709678,3455.1415094339623,4540.590508327119,17289.665479600324,22730.492063492064,25
825,20240430,46,520.4704301075269,681.96515625,7170.209219546164,17219.78021978022,3152.8658536585367,4304.434099954385,17407.556748692037,21562.747899159665,26
826,20240430,47,527.7942857142857,671.3356207147825,7090.355574829936,17136.232067510547,2612.971631205674,4529.318172774869,17315.455504415528,21305.01156069364,27
827,20240430,48,534.88,668.5465286724627,6969.315030487806,16234.46103896104,2685.5073891625616,4472.728912986674,17185.283360696525,21121.482352941177,28
828,20240430,49,478.33503836317135,684.5050152905199,7190.916972597751,15513.863492063492,3498.0124223602484,4424.332749601276,17303.29897404143,21108.227272727272,29
829,20240430,50,510.0662251655629,667.7083612040134,6944.182761290317,15934.512658227848,3164.6103896103896,4349.062666666667,17318.022457852054,21926.861635220124,30
830,20240430,51,488.9620991253644,684.6491847075081,6876.851645161289,16873.468253968254,3303.688888888889,4429.198949146982,16976.232164634133,22177.21304347826,31
831,20240430,52,476.2962962962963,687.2061380065717,6810.780530386738,18476.075471698117,3156.6509433962265,4404.053268449964,16929.956855446446,20904.885572139305,32
832,20240430,53,520.3136729222521,686.2003164173287,6666.326204780363,18457.15,3181.8508287292816,4401.112199183485,17116.78089487446,22145.841666666667,33
833,20240430,54,514.761574074074,687.4697068891742,6870.543972687775,18394.98501872659,3088.422018348624,4371.029511111111,17211.88600000002,21829.49063670412,34
834,20240430,55,524.2013129102845,682.1741959762628,6790.198511133271,18624.55769230769,2756.9473684210525,4296.50016747182,17019.68718431102,22676.4375,35
835,20240430,56,546.1089108910891,691.4318904109589,6567.889696227983,17347.46408839779,3271.22445561139,4425.604532600158,17105.530409638573,21621.07619047619,36
836,20240430,57,528.7455830388693,694.5564039408866,6612.445058651043,15532.46779661017,3258.758620689656,4413.282780801584,17015.916017759566,23010.882716049386,37
837,20240430,58,528.0,681.945568561873,6626.844735973599,16166.391025641024,2688.060344827586,4379.946040100251,16821.095635932226,23710.976510067117,38
838,20240430,59,532.6636971046771,682.5234227174694,6479.385664307379,13185.24705882353,3218.7980295566504,4438.016953125,16679.787848784876,25861.706,39
839,20240430,60,502.26508620689657,668.6495845807124,6551.924996181738,16154.27358490566,2879.96992481203,4403.746652903811,16833.751285251692,21280.30188679245,40
840,20240430,61,506.1994884910486,680.226793040293,6454.495407688005,14710.19758064516,3278.9402173913045,4420.706030612245,17061.211427947845,21151.759450171823,41
841,20240430,62,526.9316037735849,691.8640804597701,6487.2771266401305,15297.45890410959,3292.494623655914,4451.446020563595,17142.514911463186,23176.929936305733,42
842,20240430,63,516.2425149700599,690.8396629793087,6465.918733261222,15248.512396694216,3489.227722772277,4477.279885561497,16910.172368830157,23614.871428571427,43
843,20240430,64,509.5289079229122,687.1422208895552,6625.50535309503,17175.751798561152,3382.225130890052,4533.5990922436995,16565.39582491582,22150.20869565217,44
844,20240430,65,514.805,694.0514532863065,6302.621805890754,18651.55186721992,3530.663551401869,4477.695492766044,16959.932240839335,20558.446540880504,45
845,20240430,66,523.5628415300547,704.6066360811011,6375.371456396633,16754.753333333334,3601.4538461538464,4502.707847124824,17246.836368848537,21419.819095477385,46
846,20240430,67,505.0557103064067,677.1208926361386,6452.242972719523,16903.447154471545,3201.760869565217,4430.766780807214,16869.138913520634,21696.040650406503,47
847,20240430,68,532.8990147783251,680.3733638452087,6209.648628729698,16028.317880794702,2893.423312883436,4484.1761165644175,16462.02737132004,22856.80078125,48
848,20240430,69,496.21159420289854,678.6691563467492,6341.130366015784,15211.787172011662,3211.2916666666665,4468.444316339067,16972.191142507003,22425.00287356322,49
849,20240430,70,497.8329297820823,664.3453780119612,6387.528676887319,15002.94422310757,2991.745762711864,4425.980451743462,16942.495317282446,22059.969491525422,50
850,20240430,71,521.3728813559322,691.7864155982905,6270.759538347191,16106.00668896321,3287.5882352941176,4392.326483425414,17064.280774334125,21248.38127090301,51
851,20240430,72,537.7982261640798,674.3274410377359,6273.814550084891,15034.862831858409,2864.849673202614,4407.74907543464,16778.79794299997,23521.003154574133,52
852,20240430,73,547.5193798449612,688.1399209344115,6306.468739957719,15569.67816091954,3322.908396946565,4391.934640603356,16959.84438157359,21887.4200913242,53
853,20240430,74,521.2614555256065,701.115406162465,6178.701078351358,15895.6338028169,3108.020134228188,4543.841683029453,16924.98926264045,21591.88186813187,54
854,20240430,75,531.3369863013698,701.351407306434,6267.602817178878,13874.940789473683,3155.573426573427,4433.371129687851,16869.02958400598,21731.674576271187,55
855,20240430,76,530.015873015873,683.6889685362518,6122.504868421051,17001.532520325203,3266.985507246377,4443.580370936109,16656.917223337347,20211.92741935484,56
856,20240430,77,540.6217948717949,691.2662392017678,6356.424965785873,17319.647058823528,3194.2105263157896,4504.854683082385,16885.7090999207,23552.33333333333,57
857,20240430,78,542.2137931034483,701.8961194560032,6386.004115240765,17466.13913043478,3017.5978260869565,4500.837501730343,16978.657919421486,22831.37426900585,58
858,20240430,79,524.2670807453416,683.4611901270772,6311.593691428569,15712.262172284643,3248.608108108108,4474.809678289347,16791.77550307343,22290.19058823529,59
859,20240430,80,494.71875,692.5216455696202,6332.041177957536,17388.223300970873,3274.0186915887853,4569.2665145888595,16700.10896659457,23861.256983240222,60
860,20240430,81,527.4524361948955,693.3415,6223.682486997039,17344.25462962963,3192.2734375,4558.525697752809,16708.44827906977,21040.446043165462,61
861,20240430,82,522.8490909090909,706.9821481481481,6138.710873328086,17801.20425531915,3218.4601769911505,4565.712226161598,16865.59920454545,22836.962962962964,62
862,20240430,83,520.6935483870968,695.9160372674196,6153.1337978192205,16402.80149812734,2851.0443037974683,4615.2656,16780.132653342815,22500.25773195876,63
863,20240430,84,557.9724137931034,705.6591506939856,6144.733337498212,18381.165975103733,2922.192307692308,4529.052105836175,16730.946385706487,22313.608938547484,64
864,20240430,85,562.7880794701987,713.7166126653655,6474.735892548907,16784.472222222223,3413.913461538461,4526.029093572193,17028.721783778554,21550.649305555555,65
865,20240430,86,502.4926108374384,703.7863156609696,6430.306328566634,16659.472,2490.3238095238094,4558.241580547112,17196.907927963577,21773.76109215017,66
866,20240430,87,550.9548611111111,713.8731285206879,6389.6052259887,16295.007936507936,2920.524752475248,4482.3936979166665,16720.939714285712,21457.545112781954,67
867,20240430,88,584.65625,714.3014827501836,6552.042025819271,16272.566210045665,3264.7286821705425,4497.562968769886,16844.6469533616,22361.083682008368,68
868,20240430,89,542.148,720.3515739923507,6197.47782446311,17630.579234972676,3525.863157894737,4581.68814242526,16736.032883389573,22439.94897959184,69
869,20240430,90,560.7417417417417,703.6329076640848,6078.104733933931,16352.596566523604,3117.3529411764707,4532.690201168527,16687.99870218324,20682.17708333333,70
870,20240430,91,512.0579710144928,735.4940243902439,6310.145799365942,15874.5,3118.463768115942,4508.60537083648,16682.06771367521,21840.476363636364,71
871,20240430,92,529.6796116504854,724.5528782894737,6189.946034482765,15289.475177304965,3774.365921787709,4539.332579913031,16776.90520054809,21406.896457765662,72
872,20240430,93,545.7522935779816,708.439368742576,5913.607780280708,14286.655737704918,3228.1132075471696,4453.177301251049,16623.72564330544,20560.785714285717,73
873,20240430,94,538.5166340508806,716.1837919776119,6052.350007716046,14624.700348432056,3241.027397260274,4483.992867647059,16566.656281639684,21330.084548104955,74
874,20240430,95,567.6221498371335,753.7454047757717,6252.838447547041,15815.61471861472,3628.5625,4747.546953989517,17009.710407040704,21310.26368159204,75
875,20240430,96,533.8136645962733,724.9846152010907,6235.899938157062,14579.326315789474,3809.582887700535,4654.531377309535,16726.681086371413,20971.21533923304,76
876,20240430,97,538.8548387096774,743.2411158149911,6046.84252045189,13931.51948051948,3478.46875,4497.907627344823,16910.19691780822,21786.782110091743,77
877,20240430,98,553.2310756972112,759.6171220146969,6093.084396789001,16122.88764044944,3236.6633663366338,4539.173566176471,16799.432684155923,20760.884146341465,78
878,20240430,99,568.2571428571429,761.3446124160076,6035.671204397802,13589.1387283237,3307.923728813559,4660.287686804451,16862.766208592137,21696.953846153847,79
879,20240430,100,487.7376237623762,732.5982903061488,6178.576630817627,12127.376237623765,3498.5274725274726,4709.3249213655545,16973.656554022135,23423.213622291023,80
880,20240430,101,532.6923076923077,747.6060063844086,5988.485253032279,13911.597014925374,3782.746753246753,4587.786673790947,17071.49510267997,22505.55294117647,81
881,20240430,102,540.0237529691211,759.6324005883546,6152.791066400238,12128.090425531916,3413.7671232876714,4681.366327111314,16939.168813636385,23146.51204819277,82
882,20240430,103,516.6308724832214,735.4751968139298,6015.859902696694,14161.82142857143,2983.0625,4660.5877100840335,17007.031188725497,21237.05291005291,83
883,20240430,104,559.844387755102,734.3400191727321,5880.711466666665,13663.4,3476.277777777778,4675.306518518519,17048.78877501446,23175.80172413793,84
884,20240430,105,553.7507692307693,739.7678687108616,6072.1827458256,14314.686746987953,2971.517730496454,4699.755860805861,16688.16362473346,22733.166666666668,85
885,20240430,106,535.583916083916,708.3535617715618,5883.256607341492,14587.052631578948,3083.40350877193,4732.097836879432,16966.36836878988,22467.642156862745,86
886,20240430,107,550.8513513513514,736.7994284595811,6161.818842309262,14467.516431924883,3822.9,4673.661737391903,16605.46478952185,23469.29768786127,87
887,20240430,108,513.9654088050314,728.9787213740458,6042.157759009008,16207.09691629956,3899.4615384615386,4706.934589520874,16860.685321286757,22919.012987012982,88
888,20240430,109,537.4795918367347,730.308335712926,6076.387973156853,14319.65168539326,3513.625550660793,4700.582842111531,16824.655332056194,22884.192634560903,89
889,20240430,110,557.564606741573,744.4451461988303,6104.441098984782,14124.696356275304,3621.643835616439,4727.200901084369,16684.366483657224,21450.75,90
890,20240430,111,558.3504672897196,760.2715815899581,5965.263218173057,14817.085714285717,3094.1176470588234,4818.234313973064,17006.109230059938,20046.68720379147,91
891,20240430,112,580.15756302521,741.5184382212648,5875.068812324944,14208.94560669456,3692.720930232558,4705.797255104679,16804.335851851858,20334.852941176472,92
892,20240430,113,570.3640350877193,751.1878012578616,6001.189084570622,14409.8031496063,3823.915057915058,4686.754478340676,16982.523752665238,20210.63157894737,93
